Unnamed: 0,REVIEW_INDEX,REVIEW_DATE,REVIEW_RATING,REVIEW_TITLE,REVIEW_BODY,DATE_OF_EXPERIENCE,TRIP_TYPE,REVIEW_CRAWLED_TIME,REVIEWER_NAME,HOME_COUNTRY,ATTRACTION_NAME,ATTRACTION_TYPE,ADDRESS,clean_text,Topic
32181,485488478,2017-05-19 00:00:00.000,5,An incredible experience for all ages!,This place was amazing! It takes you along a walkway into what a real cloud forest would look like. It's in a huge dome with a massive waterfall spraying cool air onto you. I'd recommend a light jacket! It's a great thing to do alongside the flower dome - you need a good 2.5-3 hours to really do both properly and then more time for the free garden area outside. The Audio Guided Tour is good if you don't have time to walk around the outside garden. It's $8 for 20 minutes.,2017-05-01 00:00:00.000,Friends,2020-01-29 13:02:31.627,cathryn t,Myanmar,Cloud Forest,Leisure & Recreation,"18 Marina Gardens Drive | 18 Marina Gardens Drive, Singapore 018953, Singapore",place amaze take along walkway real cloud forest would look like huge dome massive waterfall spray cool air onto would recommend light jacket great thing alongside flower dome need good hour really properly time free garden area outside audio guide tour good not time walk around outside garden minute,Garden Tour
26501,527911559,2017-09-28 00:00:00.000,5,Architectural marvel,"What an architectural marvel. The design is so astounding and breath taking, you just stare at the architectural marvel and wonder who designed it and build it. One of the best designs i have ever seen in my life. The place to visit when you are in Singapore. Nice place also to take a stroll along the Singapore river.",2017-05-01 00:00:00.000,Business,2020-01-29 14:17:13.878,Boniface A,Australia,Marina Bay Sands Skypark,Leisure & Recreation,"10 Bayfront Avenue | Level 57, Marina Bay Sands Hotel, Singapore 018956, Singapore",architectural marvel design astound breath take stare architectural marvel wonder design build one best design ever see life place visit singapore nice place also take stroll along singapore river,Garden Tour
95599,547949801,2017-12-19 00:00:00.000,4,A Welcoming Landmark,"This impressive white-faced building overlooks the Padang. The Foundation Stone dates from 1834 and, like most other buildings of the period was on the site chosen by Sir Stamford Raffles. The current building was consecrated in 1862 by the Bishop of Calcutta and remains a most welcoming church to Christians for worship and tourists for interestÃ¢â‚¬Â¦.and it IS interesting._x000D_
_x000D_
There are informative guide pamphlets available in many languages and some beautiful stained glass and stone architecture. It is easily accessible from the MRT, located close to the City Hall station, cricket ground and an easy stroll down to the river and the Merlion.",2017-12-01 00:00:00.000,Couples,2020-01-31 17:39:12.883,Peter3152,New Zealand,St Andrew's Cathedral,"Art, History & Culture","11 St. Andrew's Road St. Andrew's Cathedral, Singapore 178959, Singapore",impressive white face building overlook padang foundation stone date like building period site chosen sir stamford raffle current building consecrate bishop calcutta remains welcome church christian worship tourist interestaand interestingxd xd informative guide pamphlet available many language beautiful stain glass stone architecture easily accessible mrt locate close city hall station cricket ground easy stroll river merlion,Artwork Quality
6257,657049099,2019-03-08 00:00:00.000,5,Spectacular array of orchids,"Wander along the paths to discover an amazing display of orchids of all shapes, sizes and colours. They nestle into the gardens in every nook and craney and attract beautiful brightly coloured birds.",2019-02-01 00:00:00.000,Friends,2020-01-29 11:20:43.058,Jae B,United Kingdom,National Orchid Garden,Leisure & Recreation,"1 Cluny Rd | Within the Singapore Botanic Gardens, Singapore 259569, Singapore",wander along path discover amaze display orchid shape size colour nestle garden every nook craney attract beautiful brightly colour bird,Garden Tour
97117,500638423,2017-07-11 00:00:00.000,5,TAKE THE KIDS,Thoroughly recommend taking the Family to this Museum. Plenty to see and interactive pieces as well.,2017-06-01 00:00:00.000,Family,2020-01-30 13:06:36.205,balipaul55,Indonesia,National Gallery Singapore,"Art, History & Culture","1 St. Andrew's Road #01-01 National Gallery Singapore, Singapore 178957, Singapore",thoroughly recommend take family museum plenty see interactive piece well,Artwork Quality
68663,475407872,2017-04-14 00:00:00.000,4,China town,As the name says it's a part of China in Singapore. As soon as you enter you will be welcomed by the bright colours. One of the places to buy soveniors,2016-09-01 00:00:00.000,Solo,2020-01-30 12:40:13.430,kiranta16,India,Chinatown,Precinct & Street,"Crot | Trengganu, Singapore 048942, Singapore",name say part china singapore soon enter welcome bright colour one place buy soveniors,Shopping and Restaurant
57874,345809403,2016-02-08 00:00:00.000,3,Great place to walk,"Love nature? This is the place for you. Make sure you bring water with you, the walks maybe tiring but don't worry you may quit when you want! Overall a good place to distance yourself from the noisy and crowded city of Singapore.",2016-02-01 00:00:00.000,Friends,2020-01-26 11:28:00.851,Cece S,Luxembourg,Singapore Botanic Gardens,Leisure & Recreation,"1 Cluny Road, Singapore 259 569, Singapore",love nature place make sure bring water walk maybe tire not worry may quit want overall good place distance noisy crowd city singapore,Garden Tour
99119,455682385,2017-01-29 00:00:00.000,5,Great place to visit,This was a very interesting place to visit and not a lot of people know about it. The guide was very good and told us a lot of how Singapore fell and what the army was doing. You can also have a walk round the grounds and also stay in the old Army headquarters which is now a hotel.,2017-01-01 00:00:00.000,Couples,2020-01-30 04:47:51.855,margaretn2013,United Kingdom,Battlebox,"Art, History & Culture","2 Cox Terrace | Fort Canning Park, Singapore 179622, Singapore",interest place visit not lot people know guide good told u lot singapore fell army also walk round ground also stay old army headquarters hotel,Artwork Quality
67278,512111964,2017-08-13 00:00:00.000,5,Superb,"I had been to this street on a Sunday morning,it's a very busy street on the weekdays,this street has a lot of malls,ION Robinson being one of the best.",2017-08-01 00:00:00.000,Solo,2020-01-30 03:19:03.978,deepakkalra9,India,Orchard Road,Precinct & Street,"Singapore, Singapore",street sunday morningit busy street weekdaysthis street lot mallsion robinson one best,Shopping and Restaurant
32024,486761396,2017-05-23 00:00:00.000,5,Singapore Eye,"this place is amazing and provides scenic view of whole Singapore from all possible angles.Flyer is located just next to marina bay sands,garden by the bay and Merlion so you can see all of these place from above and get awesome pics. it takes around 30min for one round and you can buy tickets online or on spot.",2017-03-01 00:00:00.000,Friends,2020-01-28 12:35:50.009,Sandeep R,Tanzania,Singapore Flyer,Leisure & Recreation,"30 Raffles Avenue, Singapore 039803, Singapore",place amaze provide scenic view whole singapore possible anglesflyer locate next marina bay sandsgarden bay merlion see place get awesome pic take around min one round buy ticket online spot,Garden Tour
89090,369124565,2016-05-01 00:00:00.000,5,The best Zoo in Asia,Strongly recommended to anyone going to Singapore. Please go in the morning and spend at list half day there. I've been there a few times but I never get bored and I don't mind go again....,2016-02-01 00:00:00.000,Friends,2020-01-26 13:19:53.638,GaneshGan,Malaysia,Singapore Zoo,Nature & Wildlife,"80 Mandai Lake Road, Singapore 729826, Singapore",strongly recommend anyone go singapore please go morning spend list half day time never get bore not mind go,Interaction with Animals
7917,646235859,2019-01-16 00:00:00.000,5,Very nice,"I liked the long indoor waterfall. It really creates an illusion of clouds or fog. I really liked the foggy waterfall within that greenery. It's a must visit place. It is in the garden by the bay. You can walk around at garden by the bay for free but to enter cloud forest and flower done, you have to purchase ticket. It is one ticket and you visit both cloud forest and the flower dome.",2019-01-01 00:00:00.000,Couples,2020-01-29 12:07:52.046,Shahrukh C,Bangladesh,Cloud Forest,Leisure & Recreation,"18 Marina Gardens Drive | 18 Marina Gardens Drive, Singapore 018953, Singapore",like long indoor waterfall really creates illusion cloud fog really like foggy waterfall within greenery must visit place garden bay walk around garden bay free enter cloud forest flower do purchase ticket one ticket visit cloud forest flower dome,Garden Tour
8846,640259252,2018-12-18 00:00:00.000,5,Best of the attactions here,Found this better than flower dome butbits all one ticket I think. Easy walk down from the top and interesting plants on display. Plenty of orchids and the magnified ones different,2018-12-01 00:00:00.000,Couples,2020-01-29 12:08:36.952,RobRb,Australia,Cloud Forest,Leisure & Recreation,"18 Marina Gardens Drive | 18 Marina Gardens Drive, Singapore 018953, Singapore",found well flower dome butbits one ticket think easy walk top interest plant display plenty orchid magnify one different,Garden Tour
43075,433400663,2016-11-01 00:00:00.000,5,Wondeful!,"Best evening thing to do if you fancy a break from the city. We really enjoyed these trees, thank you Singapore!",2016-10-01 00:00:00.000,Couples,2020-01-29 18:35:52.606,Five15,Australia,Supertree Grove,Leisure & Recreation,"18 Marina Gardens Drive Gardens By the Bay | Gardens by the Bay, Singapore 018953, Singapore",best even thing fancy break city really enjoy tree thank singapore,Garden Tour
80937,569082375,2018-03-27 00:00:00.000,5,We could have spent hours here,"No wait, we did spend multiple hours here. What a great place to visit in a Singapore. We took the train and the bus and it was easy to get to from town. The rain didnÃ¢â‚¬â„¢t stop us and it certainly helped keep the crowds away. The exhibits are just incredible and it is unbelievable walking inside some of the aviaries. The waterfall area is something else._x000D_
_x000D_
The only negative would be the food. Be sure to take your own snacks as their restaurants are not very good and they are extremely over priced. Other than that, no complaints as it was a great day.",2018-03-01 00:00:00.000,Couples,2020-01-29 17:49:22.474,IndySig,United States,Jurong Bird Park,Nature & Wildlife,"2 Jurong Hill Jurong Bird Park, Singapore 628925, Singapore",wait spend multiple hour great place visit singapore take train bus easy get town rain didnatmt stop u certainly help keep crowd away exhibit incredible unbelievable walk inside aviary waterfall area something elsexd xd negative would food sure take snack restaurant not good extremely price complaint great day,Interaction with Animals
